0.000000	0.000000
0.002500	0.000000
0.005000	0.000000
0.007500	0.000000
0.010000	0.000000
0.012500	0.000000
0.015000	0.000000
0.017500	0.000000
0.020000	0.000000
0.022500	0.000000
0.025000	0.000000
0.027500	0.000000
0.030000	0.000000
0.032500	0.000000
0.035000	0.000000
0.037500	0.000000
0.040000	0.000000
0.042500	0.000000
0.045000	0.000000
0.047500	0.000000
0.050000	0.000000
0.052500	0.000000
0.055000	0.000000
0.057500	0.000000
0.060000	0.000000
0.062500	0.000000
0.065000	0.000000
0.067500	0.000000
0.070000	0.000000
0.072500	0.000000
0.075000	0.000000
0.077500	0.000000
0.080000	0.000000
0.082500	0.000000
0.085000	0.000000
0.087500	0.000000
0.090000	0.000000
0.092500	0.000000
0.095000	0.000000
0.097500	0.000000
0.100000	0.000000
0.102500	0.000000
0.105000	0.000000
0.107500	0.000000
0.110000	0.000000
0.112500	0.000000
0.115000	0.000000
0.117500	0.000000
0.120000	0.000000
0.122500	0.000000
0.125000	0.000000
0.127500	0.000000
0.130000	0.000000
0.132500	0.000000
0.135000	0.000000
0.137500	0.000000
0.140000	0.000000
0.142500	0.000000
0.145000	0.000000
0.147500	0.000000
0.150000	0.000000
0.152500	0.000000
0.155000	0.000000
0.157500	0.000000
0.160000	0.000000
0.162500	0.000000
0.165000	0.000000
0.167500	0.000000
0.170000	0.000000
0.172500	0.000000
0.175000	0.000000
0.177500	0.000000
0.180000	0.000000
0.182500	0.000000
0.185000	0.000000
0.187500	0.000000
0.190000	0.000000
0.192500	0.000000
0.195000	0.000000
0.197500	0.000001
0.200000	0.000001
0.202500	0.000001
0.205000	0.000001
0.207500	0.000001
0.210000	0.000002
0.212500	0.000002
0.215000	0.000003
0.217500	0.000004
0.220000	0.000004
0.222500	0.000005
0.225000	0.000007
0.227500	0.000008
0.230000	0.000010
0.232500	0.000013
0.235000	0.000015
0.237500	0.000019
0.240000	0.000023
0.242500	0.000028
0.245000	0.000034
0.247500	0.000042
0.250000	0.000050
0.252500	0.000061
0.255000	0.000073
0.257500	0.000088
0.260000	0.000106
0.262500	0.000127
0.265000	0.000152
0.267500	0.000182
0.270000	0.000217
0.272500	0.000258
0.275000	0.000306
0.277500	0.000363
0.280000	0.000429
0.282500	0.000506
0.285000	0.000596
0.287500	0.000700
0.290000	0.000821
0.292500	0.000961
0.295000	0.001122
0.297500	0.001308
0.300000	0.001521
0.302500	0.001766
0.305000	0.002046
0.307500	0.002366
0.310000	0.002730
0.312500	0.003144
0.315000	0.003613
0.317500	0.004145
0.320000	0.004745
0.322500	0.005422
0.325000	0.006183
0.327500	0.007037
0.330000	0.007992
0.332500	0.009060
0.335000	0.010251
0.337500	0.011575
0.340000	0.013045
0.342500	0.014673
0.345000	0.016471
0.347500	0.018455
0.350000	0.020637
0.352500	0.023032
0.355000	0.025656
0.357500	0.028524
0.360000	0.031650
0.362500	0.035052
0.365000	0.038745
0.367500	0.042745
0.370000	0.047068
0.372500	0.051728
0.375000	0.056741
0.377500	0.062121
0.380000	0.067882
0.382500	0.074036
0.385000	0.080595
0.387500	0.087568
0.390000	0.094965
0.392500	0.102791
0.395000	0.111053
0.397500	0.119752
0.400000	0.128889
0.402500	0.138463
0.405000	0.148469
0.407500	0.158900
0.410000	0.169745
0.412500	0.180991
0.415000	0.192622
0.417500	0.204618
0.420000	0.216957
0.422500	0.229613
0.425000	0.242556
0.427500	0.255753
0.430000	0.269169
0.432500	0.282766
0.435000	0.296501
0.437500	0.310330
0.440000	0.324206
0.442500	0.338080
0.445000	0.351901
0.447500	0.365615
0.450000	0.379168
0.452500	0.392505
0.455000	0.405569
0.457500	0.418304
0.460000	0.430653
0.462500	0.442560
0.465000	0.453971
0.467500	0.464831
0.470000	0.475089
0.472500	0.484695
0.475000	0.493602
0.477500	0.501766
0.480000	0.509146
0.482500	0.515705
0.485000	0.521409
0.487500	0.526231
0.490000	0.530145
0.492500	0.533132
0.495000	0.535177
0.497500	0.536271
0.500000	0.536409
0.502500	0.535591
0.505000	0.533823
0.507500	0.531115
0.510000	0.527484
0.512500	0.522949
0.515000	0.517536
0.517500	0.511273
0.520000	0.504195
0.522500	0.496337
0.525000	0.487741
0.527500	0.478452
0.530000	0.468514
0.532500	0.457978
0.535000	0.446894
0.537500	0.435315
0.540000	0.423295
0.542500	0.410888
0.545000	0.398149
0.547500	0.385133
0.550000	0.371894
0.552500	0.358486
0.555000	0.344962
0.557500	0.331372
0.560000	0.317767
0.562500	0.304193
0.565000	0.290696
0.567500	0.277318
0.570000	0.264100
0.572500	0.251079
0.575000	0.238290
0.577500	0.225763
0.580000	0.213528
0.582500	0.201611
0.585000	0.190032
0.587500	0.178812
0.590000	0.167968
